Y_pred,Y_real,Mean,,,
8.377221,8.9,0.522778893,,,
6.882567,3.8,3.082566929,,,
9.327769,11.6,2.272230721,,,
5.0100513,5,0.01005125,,,
6.397809,7.6,1.202190971,,,
18.714743,18.4,0.314742661,,,
8.601117,14.8,6.198882866,,,
5.7805943,5.7,0.080594349,,,
4.2105236,4,0.210523605,,,
7.16079,5.9,1.260789967,,,
10.126126,8.9,1.226126289,,,
9.894655,8.9,0.994655228,,,
5.5502243,2.8,2.750224304,,,
3.2766085,4.4,1.123391533,,,
5.0499663,6.4,1.350033665,,,
8.966306,12.8,3.833694267,,,
6.920408,7.6,0.679592228,,,
6.4886136,2.9,3.588613605,,,
8.775243,18.9,10.12475719,,,
7.3388324,12.8,5.461167622,,,
3.594958,4.5,0.905041933,,,
17.712875,19.8,2.087124634,,,
6.6044316,14.8,8.195568371,,,
6.7401123,11.2,4.459887695,,,
1.9693296,3.2,1.230670404,,,
6.435056,2.9,3.53505621,,,
7.8168187,7.3,0.516818714,,,
6.0513215,5.3,0.751321507,,,
9.62795,5.3,4.327949715,,,
17.86676,18.4,0.533239746,,,
10.289154,4.3,5.989154053,,,
13.338418,12.6,0.738418007,,,
8.229885,11.5,3.270114899,,,
9.990588,10.2,0.209411812,,,
5.613198,2.5,3.113197803,,,
3.4997985,4.7,1.200201464,,,
10.844806,8.5,2.344805717,,,
10.922632,11.1,0.177367783,,,
4.928192,4,0.928192139,,,
8.168684,9.6,1.431315994,,,
9.200593,9.9,0.699407005,,,
9.885381,7.5,2.385380745,,,
8.647213,8.2,0.447212982,,,
9.414064,10.7,1.285935593,,,
4.756539,14.2,9.443461132,,,
19.606749,17.9,1.706748581,,,
5.056075,2.3,2.756075096,,,
6.390502,5,1.390501976,,,
9.509279,11.5,1.990720749,,,
6.2931366,7.6,1.306863403,,,
11.317625,9.3,2.017625046,,,
2.8766463,9.8,6.92335372,,,
6.5140247,7.6,1.085975266,,,
1.9703425,5.6,3.629657483,,,
4.815107,5.3,0.484893131,,,
3.589153,2.8,0.789153051,,,
11.295848,7.5,3.795847893,,,
9.21893,10.6,1.381069756,,,
7.648732,11,3.351267815,,,
12.878042,7.5,5.378042221,,,
5.9318795,2.8,3.13187952,,,
4.818307,6.9,2.081693077,,,
7.560188,8.8,1.239812183,,,
10.260146,6.8,3.460146141,,,
5.796195,10.3,4.50380497,,,
6.8522625,5.3,1.552262497,,,
5.348639,9.9,4.551360989,,,
11.274469,8.9,2.374469376,,,
7.4634085,8.3,0.83659153,,,
6.750617,9.6,2.849382973,,,
5.0180693,4,1.018069267,,,
6.8477683,6.4,0.447768307,,,
4.699186,3.6,1.099185848,,,
5.276293,2.6,2.676292801,,,
5.062958,3.7,1.362957764,,,
5.6248765,3.2,2.424876499,,,
4.221604,1.9,2.32160387,,,
7.047048,9.2,2.152951908,,,
12.340834,10.4,1.940833664,,,
18.41865,17.9,0.518649673,,,
4.086276,3,1.086276054,,,
12.141995,12.8,0.65800457,,,
9.805254,9.6,0.205253983,,,
7.9615993,4.8,3.16159935,,,
2.3581455,1.3,1.058145475,,,
5.065123,6.8,1.734876919,,,
18.475533,18.4,0.075532532,,,
7.8389773,4,3.838977337,,,
8.064721,9.9,1.835278893,,,
9.405866,8.3,1.105865669,,,
10.506872,6.9,3.606872177,,,
8.921311,9.8,0.878688622,,,
11.931713,7,4.931713104,,,
9.078499,7.7,1.37849884,,,
16.58976,18.9,2.310240173,,,
7.8097925,8.7,0.890207481,,,
10.171523,6.9,3.271523094,,,
1.1196086,1.6,0.480391359,,,
12.536495,13,0.463504791,,,
11.491193,9.3,2.191192818,,,
12.786,10.9,1.886000252,,,
4.9616137,5.1,0.138386345,,,
6.6557803,6.2,0.455780315,,,
6.791886,5.9,0.891885853,,,
2.8517816,3.4,0.548218393,,,
10.210911,14.8,4.589089203,,,
6.4827466,3.1,3.382746601,,,
6.1059537,9.4,3.294046307,,,
6.220444,2.9,3.320444202,,,
6.012035,5.3,0.712034893,,,
5.6218967,4.5,1.121896744,,,
6.911531,6.6,0.311530972,,,
7.8406143,5.5,2.340614319,,,
6.013735,4,2.013734818,,,
5.3261847,2.6,2.72618475,,,
10.872816,12.4,1.527183914,,,
9.288077,8.8,0.488077354,,,
10.975291,12.8,1.824708748,,,
8.604238,5.3,3.304237556,,,
3.7699244,8.3,4.530075598,,,
9.09993,10.2,1.10007019,,,
9.821994,7,2.821993828,,,
5.7801785,9.8,4.019821453,,,
7.5714507,9.6,2.02854929,,,
7.054244,10.5,3.445755959,,,
10.427299,12.4,1.972701454,,,
6.9882812,2.5,4.48828125,,,
18.24335,17.9,0.343349075,,,
10.259061,12.8,2.54093914,,,
5.5231314,2.3,3.223131371,,,
4.980096,1.9,3.080095863,,,
5.172121,5.3,0.127878952,,,
2.6114976,1.6,1.011497641,,,
8.077233,3.1,4.977233315,,,
6.1715865,5.3,0.871586514,,,
6.353641,2.9,3.453641033,,,
2.3442378,5.6,3.255762196,,,
6.8015275,4,2.8015275,,,
7.3545933,12.2,4.845406723,,,
3.256285,3.7,0.443715048,,,
8.687923,13.8,5.112076569,,,
10.691343,8.5,2.191343307,,,
7.0641074,5.3,1.764107418,,,
8.317961,11.5,3.182039261,,,
16.342596,11.7,4.642596054,,,
6.2637844,12,5.736215591,,,
6.203571,3.8,2.403570843,,,
3.2580554,3.3,0.041944551,,,
6.603954,2.5,4.103953838,,,
9.177892,9.6,0.422108269,,,
5.841766,4,1.841765881,,,
5.337468,4.6,0.737468147,,,
6.2874336,3.8,2.487433624,,,
5.0765324,1.8,3.276532364,,,
8.232757,9.3,1.067243385,,,
8.858151,16.6,7.741848564,,,
9.217964,12.3,3.082035828,,,
5.763212,6.8,1.036787796,,,
8.372392,13,4.627608299,,,
10.116427,12.7,2.583572578,,,
7.1773896,10.9,3.722610378,,,
5.6597753,10.5,4.840224743,,,
6.0883336,5.7,0.388333607,,,
6.3842287,6.7,0.315771294,,,
0.54304326,2.7,2.156956744,,,
10.462996,12.7,2.237004471,,,
5.9006853,5.7,0.20068531,,,
6.001964,9.9,3.898035908,,,
3.9411423,2.5,1.441142321,,,
9.187813,9.9,0.712187195,,,
7.1283174,7,0.128317356,,,
7.989022,7,0.989021778,,,
10.331709,14.1,3.768291092,,,
5.0422254,5.5,0.457774639,,,
10.494133,11.1,0.605867004,,,
17.111576,17.9,0.78842392,,,
8.683998,9.6,0.916001892,,,
8.03733,7.7,0.337329674,,,
5.896367,7.8,1.903632927,,,
6.0445714,3.3,2.7445714,,,
6.7352386,7.5,0.764761448,,,
2.8638442,10.2,7.336155844,,,
6.734069,16.1,9.365931129,,,
5.9882226,2.7,3.288222599,,,
8.950641,11.6,2.649359322,,,
19.547194,19.8,0.252806473,,,
5.2663054,2.8,2.466305447,,,
8.758508,3.7,5.058507729,,,
7.8537407,5.9,1.953740692,,,
3.1314912,1.1,2.031491184,,,
18.46451,17.9,0.564509964,,,
7.8031883,6.5,1.303188324,,,
18.409933,21.6,3.19006691,,,
6.266581,6.2,0.066581059,,,
5.836781,2.8,3.036781025,,,
5.9665313,5.5,0.466531277,,,
7.7402835,10.2,2.459716511,,,
5.1883583,3.8,1.388358307,,,
6.7858005,5.6,1.185800457,,,
4.4405527,2.1,2.340552711,,,
10.565433,0.8,9.765432549,,,
8.38962,6.8,1.589619827,,,
6.4910326,3.3,3.1910326,,,
5.9713154,5.5,0.471315384,,,
10.864769,13,2.135231018,,,
6.3826237,6.7,0.317376328,,,
11.733071,11.1,0.633071327,,,
9.251473,5.9,3.351473427,,,
6.517615,8.4,1.882385159,,,
7.7025228,3.9,3.802522755,,,
9.271082,10,0.728918076,,,
8.28492,8.4,0.115080261,,,
7.2268476,4.7,2.526847649,,,
6.0601807,7.9,1.839819336,,,
14.869028,11.8,3.069028091,,,
11.7681,4.8,6.968099785,,,
4.9671006,3.9,1.06710062,,,
8.32724,11.9,3.57276001,,,
5.656232,6.8,1.14376812,,,
9.51058,7,2.510580063,,,
9.499386,5.1,4.399385834,,,
10.36974,10.5,0.130260468,,,
17.859358,19.8,1.940642166,,,
4.1265483,3.7,0.42654829,,,
5.659562,2.8,2.859562111,,,
6.5804825,8.9,2.319517517,,,
19.79612,11.8,7.99611969,,,
8.426702,4.6,3.826701546,,,
11.46287,4.6,6.862869644,,,
8.088228,6.1,1.988228226,,,
2.484356,2.1,0.384355927,,,
22.257317,21.6,0.657316589,,,
7.0712223,7.6,0.528777695,,,
8.692295,6.8,1.892295074,,,
4.665382,6.4,1.734618092,,,
5.829319,10.6,4.770681,,,
9.87702,6.9,2.977019882,,,
7.1380305,5,2.138030529,,,
12.519121,21.6,9.08087883,,,
6.027484,7,0.97251606,,,
7.6661396,6,1.666139603,,,
4.8985023,5,0.10149765,,,
5.1207476,13.8,8.679252434,,,
8.067696,5.1,2.967695618,,,
19.783335,15.8,3.983334732,,,
6.463573,5.1,1.363572979,,,
3.0716841,2.5,0.571684122,,,
6.840058,7.5,0.65994215,,,
6.9957275,6.6,0.395727539,,,
6.365111,3.9,2.465110874,,,
11.47869,11.1,0.378690147,,,
12.357749,9.8,2.557748985,,,
8.228591,9.8,1.571409035,,,
7.608907,4.6,3.008907223,,,
6.4202003,5.5,0.920200348,,,
3.311208,1.4,1.91120801,,,
6.6258874,18.4,11.77411261,,,
7.344501,6.6,0.744501019,,,
6.59102,7.3,0.708979893,,,
8.800751,8.9,0.099249268,,,
8.783906,8.4,0.383905983,,,
9.261316,2.6,6.661316299,,,
3.2797015,6.1,2.820298529,,,
3.8645198,0.9,2.964519835,,,
5.2931294,6.5,1.206870556,,,
7.9930935,9.9,1.906906509,,,
3.5870378,3,0.587037802,,,
8.708834,1.1,7.608833694,,,
8.642029,11.1,2.457971191,,,
2.903955,5,2.096045017,,,
5.894214,8.3,2.405785847,,,
6.578017,4.1,2.478017235,,,
8.760526,10.7,1.939474297,,,
7.2474995,4,3.247499466,,,
6.124455,7.3,1.175545025,,,
6.1812663,2.9,3.281266308,,,
7.14102,10.2,3.058980179,,,
4.1433344,4,0.143334389,,,
6.348434,6.9,0.551566029,,,
7.0428524,7.6,0.557147598,,,
10.745653,9.4,1.345653152,,,
12.67631,10.4,2.276309586,,,
9.968266,6.6,3.368265533,,,
4.74624,4.7,0.046240139,,,
9.416848,9.3,0.116848183,,,
7.309348,6,1.309348106,,,
6.5050163,2.9,3.605016327,,,
4.9259033,3.4,1.52590332,,,
6.370049,6.9,0.529951,,,
16.483854,18.9,2.416145706,,,
6.023994,2.1,3.923993969,,,
19.964201,15.8,4.164200974,,,
5.393103,2.1,3.293103123,,,
12.774986,11.9,0.874986267,,,
7.63994,8.2,0.560060215,,,
5.334852,4.6,0.734852219,,,
4.6696,2.6,2.06960001,,,
8.675102,8.7,0.024897766,,,
6.178799,5.3,0.878799152,,,
9.611752,6.9,2.711751556,,,
16.622652,18.9,2.277347946,,,
6.393846,8.5,2.106153965,,,
2.058583,0.7,1.358583021,,,
5.5002995,10.3,4.799700546,,,
9.677941,8.9,0.777941322,,,
7.7997212,7.3,0.499721241,,,
8.916571,8.2,0.716570663,,,
6.5669103,6.9,0.333089733,,,
6.565444,7.6,1.034556007,,,
5.740448,6.9,1.159552002,,,
7.114493,5.9,1.214492893,,,
5.9241905,9.9,3.975809479,,,
6.2812905,10.2,3.918709469,,,
8.857276,9.3,0.442724037,,,
7.740428,12.4,4.659572029,,,
5.820333,4.6,1.220333004,,,
10.938897,10.9,0.038897133,,,
18.642935,18.9,0.257065201,,,
5.944161,7.6,1.655839062,,,
10.48231,11.8,1.317689705,,,
5.346999,11,5.653000832,,,
5.2097483,5.7,0.490251732,,,
7.1758747,5.2,1.97587471,,,
18.837475,18.9,0.062525177,,,
6.397092,6.9,0.502908134,,,
4.677439,4.7,0.022560787,,,
9.540554,9.8,0.259445953,,,
8.939105,11.9,2.960894966,,,
7.449755,6.3,1.149755192,,,
7.4792037,9.9,2.420796299,,,
13.288459,10.3,2.988458824,,,
7.742153,7.5,0.242153168,,,
7.5433736,6.1,1.443373585,,,
5.445037,2.5,2.945036888,,,
9.695029,5.2,4.495029259,,,
6.575375,5.3,1.27537508,,,
16.797358,19.8,3.002642441,,,
8.49805,9.3,0.801950264,,,
16.76611,15.8,0.966109467,,,
8.1599865,9,0.840013504,,,
10.031001,12.8,2.768998909,,,
6.352663,3.8,2.55266304,,,
7.4512177,8.2,0.748782349,,,
6.266434,3.4,2.866434193,,,
3.915304,2.3,1.615303946,,,
6.54904,9.8,3.250960159,,,
5.428317,5.5,0.07168293,,,
10.842267,17.2,6.357732964,,,
5.1638384,7.6,2.436161613,,,
16.593616,19.8,3.206383514,,,
11.414464,11.9,0.485536003,,,
7.3300514,6.4,0.930051422,,,
6.026566,17.2,11.17343397,,,
6.770524,1,5.770524025,,,
7.9713078,5.1,2.871307755,,,
6.003939,4.8,1.203939152,,,
7.2218595,7.3,0.078140545,,,
9.660909,3.9,5.760908699,,,
6.265909,7.7,1.434090805,,,
6.6011124,6.9,0.298887634,,,
7.4083757,6,1.40837574,,,
8.40503,5.9,2.505030251,,,
8.851404,6.8,2.05140419,,,
8.416611,3.4,5.016610718,,,
6.803054,3.1,3.703053856,,,
8.104309,10.3,2.195690918,,,
5.4612765,3.4,2.061276531,,,
6.6402273,8.7,2.059772682,,,
3.876262,2.8,1.07626195,,,
7.5260987,9.6,2.073901272,,,
7.755236,7.5,0.255236149,,,
5.2679796,8,2.732020378,,,
5.3733897,2.8,2.573389721,,,
10.637611,16.7,6.062388611,,,
6.916936,5.9,1.016935921,,,
6.5786715,6.9,0.321328545,,,
6.0910816,2.5,3.591081619,,,
8.391366,7,1.391366005,,,
4.7350383,3.2,1.53503828,,,
8.196635,9.4,1.203364754,,,
11.0374365,11.4,0.362563515,,,
5.421354,5.3,0.121353817,,,
10.620808,10.8,0.179192352,,,
7.680986,11.2,3.519014072,,,
5.3835483,3.7,1.68354826,,,
11.314829,10.8,0.514828873,,,
9.128469,7.3,1.828469467,,,
8.740364,7.9,0.840364075,,,
7.972042,11,3.027957916,,,
9.191474,6.4,2.791473961,,,
6.8696413,8.4,1.530358696,,,
10.669664,9.3,1.369664383,,,
7.7953906,7.6,0.195390606,,,
11.2891245,9.3,1.989124489,,,
16.624702,17.9,1.275297546,,,
18.865961,18.9,0.034038925,,,
10.008784,10,0.008784294,,,
8.014956,5.3,2.714956474,,,
5.776159,4.1,1.67615881,,,
10.597502,7.6,2.997501755,,,
9.6709385,2.9,6.770938492,,,
8.330842,9.6,1.269157982,,,
8.496768,8.6,0.103232002,,,
9.687855,6.9,2.787854767,,,
7.4053955,5.8,1.605395508,,,
7.197537,4,3.197536945,,,
8.549682,8.2,0.349681664,,,
5.2163405,1.8,3.416340542,,,
6.291083,6.5,0.208917141,,,
16.402342,15.8,0.602341843,,,
7.0408993,1.3,5.740899277,,,
5.280575,16,10.7194252,,,
6.061153,7.6,1.538847065,,,
7.101065,4.8,2.301065159,,,
7.4859877,8.2,0.714012337,,,
9.271008,13.1,3.828992462,,,
6.8034496,4.6,2.203449631,,,
10.211513,11.5,1.288487434,,,
3.070554,2.4,0.670554018,,,
5.53827,6.4,0.861730003,,,
7.8969045,10.5,2.603095531,,,
6.3255568,6.6,0.274443245,,,
8.0011635,1,7.001163483,,,
7.571681,9.5,1.928318977,,,
11.375314,10.6,0.775313759,,,
7.271819,8,0.728180885,,,
9.198437,10.7,1.501563263,,,
6.716208,14.6,7.883792019,,,
18.243666,21.6,3.356334305,,,
5.3592825,5.5,0.140717506,,,
6.8536806,1,5.853680611,,,
5.3637257,5.3,0.063725662,,,
7.6842966,6.7,0.984296608,,,
9.687169,21.6,11.91283092,,,
5.193269,10.4,5.206731224,,,
7.069739,12.8,5.730261135,,,
7.5660086,4.8,2.766008568,,,
5.4632697,6.9,1.436730289,,,
7.6093135,4.1,3.509313488,,,
6.785599,4.7,2.085599232,,,
9.3988285,6.8,2.598828506,,,
0.949626,5.3,4.350373971,,,
9.13517,18.7,9.564830017,,,
6.453272,8.7,2.246728134,,,
5.74248,3.8,1.942479801,,,
8.083975,8.9,0.816025162,,,
7.128876,8.2,1.071123791,,,
9.279634,10.7,1.420365524,,,
7.0564694,7.6,0.54353056,,,
8.342076,11.1,2.757923698,,,
6.220071,5.3,0.920070839,,,
5.9473968,3.4,2.547396755,,,
4.532349,0.7,3.83234911,,,
5.451929,4.6,0.851929092,,,
2.9406228,3.7,0.759377193,,,
6.0193644,7.3,1.280635643,,,
6.487056,12.4,5.912944221,,,
6.9726396,5.9,1.072639561,,,
8.590241,6.3,2.290241432,,,
10.944479,11.9,0.955521011,,,
3.4096856,1.3,2.109685612,,,
17.120958,11.7,5.420958328,,,
5.6703615,3.8,1.870361519,,,
10.588033,12.3,1.711967278,,,
19.953846,19.8,0.153845978,,,
12.396121,9.7,2.696121025,,,
9.756378,8.4,1.356378174,,,
7.7204485,5.9,1.820448494,,,
17.86995,19.8,1.930050659,,,
1.7652013,11.2,9.43479867,,,
8.324562,9.8,1.475437927,,,
-2.5662968,0.4,2.966296816,,,
3.9937,6.6,2.606299973,,,
5.981441,9.8,3.818558979,,,
6.4516892,5.7,0.751689243,,,
5.8457,5.9,0.054300213,,,
2.4505236,2.9,0.449476385,,,
6.9738197,6.7,0.273819733,,,
6.958325,3.8,3.158324909,,,
8.407139,8.8,0.392861176,,,
6.5219927,6.1,0.421992683,,,
7.888736,11.2,3.311264229,,,
6.7882695,8.7,1.91173048,,,
8.255282,12.4,4.144717598,,,
11.556238,9.2,2.356238174,,,
7.515357,7.3,0.215357018,,,
10.234636,18.7,8.465363693,,,
7.571455,11.1,3.528544998,,,
13.591168,12.6,0.991168404,,,
7.790128,11.1,3.309871769,,,
7.859436,4.7,3.159436035,,,
5.1791615,5.4,0.220838451,,,
3.8921063,2.9,0.992106295,,,
6.4298396,5.9,0.529839611,,,
6.8859897,5.9,0.985989666,,,
7.2229867,18.4,11.1770133,,,
6.8089952,5.9,0.908995247,,,
21.039,15.8,5.238999557,,,
6.6405025,8.9,2.259497547,,,
8.938266,6,2.9382658,,,
5.24447,3.2,2.044470119,,,
3.7895353,2.4,1.389535284,,,
1.3481941,0.2,1.148194122,,,
4.238873,4.8,0.561126995,,,
1.1322281,2.9,1.767771864,,,
6.0054746,5.8,0.205474567,,,
7.0704417,8,0.929558277,,,
11.922176,8.4,3.522176361,,,
9.605838,9.7,0.094162178,,,
19.144499,11.7,7.444498825,,,
5.7811766,4.7,1.081176567,,,
9.27187,10.8,1.528130341,,,
5.4622536,8.6,3.137746429,,,
9.289668,9.3,0.010331917,,,
8.404269,5.3,3.104269218,,,
7.9700165,8.5,0.529983521,,,
4.462438,2.3,2.162438107,,,
6.525881,12.4,5.874119186,,,
10.6240225,9.6,1.024022484,,,
7.8304176,5.9,1.930417633,,,
7.9479356,12.8,4.852064419,,,
6.9174266,6.9,0.017426586,,,
6.177709,6.6,0.422290897,,,
14.234877,12.6,1.634876633,,,
5.7257266,3.5,2.225726604,,,
9.212524,10.7,1.487475586,,,
6.200523,5.3,0.9005229,,,
9.148243,18.4,9.25175705,,,
1.7223235,5.6,3.877676463,,,
8.417922,8.4,0.01792202,,,
8.475313,5.9,2.575313187,,,
15.802604,18.4,2.597396278,,,
19.93701,15.8,4.137009811,,,
8.02974,12.4,4.370259666,,,
9.895135,11.9,2.004865074,,,
20.953392,21.6,0.646607971,,,
6.0995035,2.7,3.399503517,,,
5.5113115,6,0.488688469,,,
7.6528306,8.6,0.947169399,,,
7.2878075,7.5,0.212192535,,,
10.576431,12.4,1.823568726,,,
8.051131,7.6,0.451131248,,,
6.7627273,6.6,0.162727261,,,
6.1129866,5.3,0.812986565,,,
6.7234864,8.4,1.676513577,,,
3.6376703,0.4,3.237670279,,,
18.905294,19.8,0.894705582,,,
6.7953463,7.6,0.80465374,,,
7.8388705,9.9,2.061129475,,,
5.47911,3.9,1.579109764,,,
7.1633754,9.5,2.336624622,,,
14.522456,16.7,2.177543831,,,
4.47911,4,0.479109764,,,
9.767223,12.8,3.032776642,,,
5.015176,6.1,1.084824181,,,
6.3670096,4,2.36700964,,,
9.564003,9.9,0.335997009,,,
5.654829,7.6,1.945170975,,,
10.460634,7.5,2.960634232,,,
3.28233,5.7,2.417669964,,,
5.758124,5.3,0.458123875,,,
4.5730963,6.6,2.026903725,,,
4.9150815,2.6,2.315081501,,,
6.2050424,3.8,2.405042362,,,
7.2814255,4.4,2.881425476,,,
5.619315,6.5,0.880684853,,,
7.96148,8.4,0.438519859,,,
7.2132745,8.9,1.686725521,,,
8.337679,8.8,0.462321091,,,
11.328061,11.8,0.471938896,,,
9.869724,5.9,3.969724274,,,
5.7636013,5.3,0.463601303,,,
6.0337453,9.2,3.166254711,,,
9.851589,6.4,3.451589203,,,
6.4045396,1,5.404539585,,,
4.7990046,6.1,1.300995445,,,
7.2798576,6.9,0.379857635,,,
5.3544564,5.3,0.054456425,,,
20.29817,11.7,8.59817009,,,
4.9193196,4.8,0.11931963,,,
6.0024185,6.4,0.397581482,,,
9.28629,7,2.286290169,,,
6.234629,5.8,0.434629154,,,
7.508828,18.9,11.39117184,,,
8.6410055,11.6,2.958994484,,,
5.701379,4,1.701378822,,,
8.061194,8.9,0.83880558,,,
3.837855,5,1.162144899,,,
5.628757,7.5,1.871243,,,
6.197076,3.7,2.497075844,,,
6.4405293,8.3,1.859470654,,,
8.995483,9.8,0.804516602,,,
18.127762,22.4,4.272238159,,,
6.83049,7.6,0.769509888,,,
3.4896362,2.7,0.789636183,,,
4.475883,3.2,1.275883007,,,
8.799724,7.9,0.899723625,,,
9.023272,9.6,0.576728439,,,
7.2043476,2.7,4.50434761,,,
7.039456,4.7,2.339455891,,,
5.669236,1,4.669236183,,,
8.098003,8.5,0.401996613,,,
6.3752136,7.5,1.124786377,,,
6.545384,1.7,4.84538393,,,
18.03421,18.4,0.365789795,,,
4.4839673,5.3,0.816032696,,,
3.3711224,6.1,2.72887764,,,
7.17663,6.1,1.07663002,,,
4.970725,0.8,4.17072506,,,
3.941285,3.8,0.141284895,,,
6.4002185,7.8,1.399781513,,,
6.5994053,6.6,0.000594711,,,
5.057963,2,3.057962894,,,
5.070209,5.1,0.029790974,,,
6.7528944,2.6,4.152894402,,,
7.6465874,9.8,2.153412628,,,
3.0200977,3.2,0.179902267,,,
4.14013,1.3,2.840130043,,,
8.708202,7,1.708202362,,,
4.495437,3.4,1.095437145,,,
8.427838,12.9,4.472161674,,,
8.771637,6.5,2.271636963,,,
6.2082253,9.2,2.99177475,,,
8.870535,16,7.129465103,,,
8.457751,9.5,1.042248726,,,
5.282263,4.8,0.482262802,,,
11.462164,6.9,4.562163925,,,
6.8772326,4.8,2.077232552,,,
5.7027917,2.5,3.202791691,,,
7.150339,8.1,0.949660873,,,
5.579057,4.4,1.179057217,,,
7.473585,7,0.473585129,,,
3.706824,1.4,2.306824064,,,
6.680342,11.3,4.619657803,,,
5.107482,5.3,0.192518044,,,
9.340801,6.6,2.740801239,,,
7.4008703,9.8,2.399129677,,,
10.356168,10.3,0.056167793,,,
7.1306286,7.6,0.469371414,,,
21.01308,18.4,2.613080597,,,
8.296186,5.3,2.996186447,,,
5.376736,8.6,3.223263836,,,
4.9354925,6.4,1.464507484,,,
20.722742,18.9,1.822742081,,,
18.764328,22.4,3.635671997,,,
8.590022,11.9,3.309977913,,,
8.75514,5.3,3.455140305,,,
5.9169154,6.5,0.583084583,,,
6.8382053,8.9,2.061794662,,,
10.4791565,12.8,2.320843506,,,
8.598078,11,2.401922226,,,
8.777351,7.5,1.277351379,,,
4.499045,13.7,9.200955105,,,
5.9579945,12.7,6.742005539,,,
10.438724,11.9,1.461276436,,,
9.006799,4.8,4.206798744,,,
6.691734,11.9,5.208266163,,,
3.6959696,6.6,2.904030418,,,
6.59067,6.6,0.009329891,,,
7.906241,5.3,2.60624094,,,
13.6509905,11.9,1.750990486,,,
6.6121526,6.1,0.512152576,,,
8.644488,8.8,0.155511665,,,
11.183646,12.8,1.616353798,,,
10.031632,16.1,6.068367577,,,
2.4302757,2.1,0.330275679,,,
5.2018695,6.4,1.198130512,,,
5.5113993,3.8,1.711399269,,,
6.9254932,8.2,1.27450676,,,
8.150398,9.9,1.749601746,,,
7.455342,5.1,2.355341816,,,
7.399255,5.3,2.099254799,,,
6.2893987,2.1,4.18939867,,,
6.0302677,8.8,2.769732285,,,
7.1070285,11.2,4.092971516,,,
7.547363,8.9,1.352637196,,,
10.001099,11.9,1.898901367,,,
2.2949073,1.9,0.394907331,,,
9.263023,12.7,3.436976624,,,
10.256953,10.6,0.343046761,,,
6.8327208,3.1,3.732720757,,,
9.480167,8.9,0.580167389,,,
5.316269,1.8,3.516268921,,,
6.7317615,4.9,1.831761456,,,
7.7811737,5.1,2.681173706,,,
5.5105724,2.7,2.810572433,,,
6.0401654,6.9,0.859834576,,,
7.660815,4,3.660814762,,,
7.4631953,11,3.536804676,,,
9.231317,9.8,0.568683434,,,
1.5053706,4.5,2.994629383,,,
7.587764,6.9,0.687763786,,,
4.71945,9.4,4.680550003,,,
7.278137,8,0.721862793,,,
10.806338,18.7,7.89366169,,,
8.360427,9.8,1.439573097,,,
7.4894376,12.4,4.91056242,,,
12.707872,12.8,0.092127609,,,
8.119428,9.8,1.680572319,,,
7.6482205,4,3.648220539,,,
7.4030614,9.5,2.09693861,,,
7.094267,4,3.094266891,,,
8.314986,1.6,6.714986229,,,
6.3632655,12.7,6.336734486,,,
11.150891,9.8,1.350891304,,,
6.557867,5.1,1.45786705,,,
11.763566,12.3,0.536433983,,,
19.511314,15.8,3.711314392,,,
19.56013,18.4,1.160129166,,,
11.2878895,4.8,6.487889481,,,
7.8389006,5.3,2.538900566,,,
6.245569,5,1.245569229,,,
13.396813,8.9,4.496813393,,,
2.2923563,1.8,0.492356253,,,
10.645414,9.3,1.345414352,,,
10.008665,14.8,4.791334915,,,
6.9299154,7,0.070084572,,,
8.92209,7.5,1.422089577,,,
5.5082045,7.7,2.19179554,,,
6.2292833,0.5,5.729283333,,,
5.7894955,9.4,3.610504532,,,
8.935498,10.6,1.664501762,,,
7.8631873,9.7,1.836812687,,,
7.595581,11.4,3.804418945,,,
4.6458564,2.1,2.54585638,,,
5.758925,13.1,7.341075039,,,
3.142802,9.8,6.657198,,,
6.234698,7.6,1.365302181,,,
12.215528,14.8,2.584472466,,,
3.7488165,1.6,2.14881649,,,
8.366401,9.8,1.433599281,,,
5.5921154,6.7,1.107884598,,,
7.2106676,4,3.21066761,,,
5.346293,3.4,1.946292973,,,
9.423804,5.9,3.523804283,,,
8.004968,7.6,0.40496769,,,
8.567031,6.8,1.767030907,,,
7.8505135,9.5,1.649486542,,,
6.4004235,4.7,1.700423527,,,
2.8906143,2.4,0.490614271,,,
10.309898,11.1,0.790101624,,,
3.8894732,2.7,1.1894732,,,
2.0614069,1.9,0.161406851,,,
8.450061,15.5,7.049939156,,,
6.8349915,3.6,3.234991455,,,
6.6056767,7.6,0.994323349,,,
5.1524076,2.7,2.452407646,,,
6.239714,4.1,2.139714146,,,
2.6847017,3.8,1.115298319,,,
9.585558,11.8,2.214442062,,,
7.946235,7.6,0.34623518,,,
6.64179,9.2,2.558210087,,,
7.867038,9.8,1.932962227,,,
8.360751,9.7,1.339248848,,,
7.995438,6.9,1.095438099,,,
19.256477,15.8,3.456477356,,,
7.335409,5.6,1.735409164,,,
8.356859,18.9,10.54314079,,,
7.2238812,7.6,0.376118755,,,
7.046646,9.2,2.153353882,,,
9.751506,13,3.248494148,,,
8.592524,5.1,3.492523575,,,
5.2945375,4.7,0.594537544,,,
7.1585946,14.1,6.941405392,,,
8.027255,10.8,2.772744942,,,
5.914375,5.3,0.614374828,,,
5.7594066,11,5.240593433,,,
20.722574,15.8,4.922574234,,,
5.3233643,12.4,7.076635742,,,
